candidate_season,outcome,matched_candidates,candidate_rate,matched_control_rate,lift,lift_pp,lift_se,lift_ci_low_pp,lift_ci_high_pp,relative_lift_pct
2021,appeared_next_year,68,0.7941176470588235,0.5735294117647056,0.22058823529411772,22.05882352941177,0.051255000930263236,12.012843347080178,32.104803711743365,38.46153846153849
2021,primary_v5_hit,68,0.5735294117647058,0.357843137254902,0.21568627450980393,21.568627450980394,0.06286136615684171,9.24779968423942,33.88945521772136,60.273972602739725
2021,secondary_v5_hit,68,0.47058823529411764,0.36519607843137253,0.10539215686274511,10.539215686274511,0.0669791123386101,-2.5886903320930688,23.667121704642092,28.859060402684566
2021,retained_positive_surplus,68,0.47058823529411764,0.36519607843137253,0.10539215686274511,10.539215686274511,0.0669791123386101,-2.5886903320930688,23.667121704642092,28.859060402684566
2021,improved_production_score,68,0.3235294117647059,0.411764705882353,-0.08823529411764705,-8.823529411764705,0.06309485122139417,-21.190120251157964,3.5430614276285537,-21.428571428571423
2021,improved_production_percentile,68,0.3382352941176471,0.411764705882353,-0.07352941176470586,-7.352941176470586,0.06729495723243267,-20.54275279402739,5.836870441086218,-17.85714285714285
2021,next_year_top_half_position,68,0.5735294117647058,0.357843137254902,0.21568627450980393,21.568627450980394,0.06286136615684171,9.24779968423942,33.88945521772136,60.273972602739725
2021,next_year_meaningful_regular_role,68,0.7941176470588235,0.5735294117647056,0.22058823529411772,22.05882352941177,0.051255000930263236,12.012843347080178,32.104803711743365,38.46153846153849
2022,appeared_next_year,58,0.8793103448275862,0.6005747126436782,0.27873563218390807,27.873563218390807,0.05444359014187539,17.202619550583233,38.544506886198384,46.411483253588514
2022,primary_v5_hit,58,0.5862068965517241,0.3304597701149425,0.25574712643678166,25.574712643678165,0.07594440434694896,10.68960939167617,40.459815895680165,77.39130434782611
2022,secondary_v5_hit,58,0.5862068965517241,0.16379310344827586,0.42241379310344834,42.24137931034483,0.06675930210021899,29.156556098701913,55.32620252198775,257.8947368421053
2022,retained_positive_surplus,58,0.5862068965517241,0.16379310344827586,0.42241379310344834,42.24137931034483,0.06675930210021899,29.156556098701913,55.32620252198775,257.8947368421053
2022,improved_production_score,58,0.3620689655172414,0.3074712643678161,0.05459770114942531,5.459770114942531,0.07596347722995271,-9.429071422128201,20.34861165201326,17.7570093457944
2022,improved_production_percentile,58,0.3275862068965517,0.3074712643678161,0.020114942528735653,2.011494252873565,0.07559643711719767,-12.805407422097176,16.82839592784431,6.5420560747663625
2022,next_year_top_half_position,58,0.5862068965517241,0.3304597701149425,0.25574712643678166,25.574712643678165,0.07594440434694896,10.68960939167617,40.459815895680165,77.39130434782611
2022,next_year_meaningful_regular_role,58,0.8793103448275862,0.6005747126436782,0.27873563218390807,27.873563218390807,0.05444359014187539,17.202619550583233,38.544506886198384,46.411483253588514
2023,appeared_next_year,59,0.9322033898305084,0.6581920903954802,0.2740112994350283,27.401129943502827,0.049637086709879284,17.67226094836649,37.12999893863916,41.63090128755365
2023,primary_v5_hit,59,0.576271186440678,0.4180790960451978,0.15819209039548024,15.819209039548024,0.07390384854670477,1.3340547243938876,30.304363354702158,37.83783783783784
2023,secondary_v5_hit,59,0.6440677966101694,0.26553672316384175,0.37853107344632775,37.853107344632775,0.07261931547085854,23.6197215123445,52.086493176921046,142.55319148936175
2023,retained_positive_surplus,59,0.6440677966101694,0.26553672316384175,0.37853107344632775,37.853107344632775,0.07261931547085854,23.6197215123445,52.086493176921046,142.55319148936175
2023,improved_production_score,59,0.3728813559322034,0.40395480225988706,-0.031073446327683593,-3.1073446327683594,0.06937731265798204,-16.705297913732842,10.490608648196122,-7.692307692307685
2023,improved_production_percentile,59,0.3050847457627119,0.3813559322033898,-0.07627118644067796,-7.627118644067796,0.06207157648617815,-19.793147635358714,4.538910347223121,-20.0
2023,next_year_top_half_position,59,0.576271186440678,0.4180790960451978,0.15819209039548024,15.819209039548024,0.07390384854670477,1.3340547243938876,30.304363354702158,37.83783783783784
2023,next_year_meaningful_regular_role,59,0.8813559322033898,0.6581920903954802,0.22316384180790966,22.316384180790966,0.05106346309247334,12.307945414666193,32.32482294691574,33.90557939914164
2024,appeared_next_year,67,0.8208955223880597,0.7860696517412934,0.034825870646766184,3.4825870646766184,0.04736078323935454,-5.800126450236871,12.765300579590107,4.430379746835446
2024,primary_v5_hit,67,0.5223880597014925,0.5646766169154227,-0.04228855721393032,-4.228855721393032,0.06244182010730147,-16.46745246242412,8.009741019638057,-7.488986784140968
2024,secondary_v5_hit,67,0.5671641791044776,0.4577114427860697,0.10945273631840798,10.945273631840797,0.07067266689176856,-2.9065690789458407,24.797116342627433,23.91304347826087
2024,retained_positive_surplus,67,0.5671641791044776,0.4577114427860697,0.10945273631840798,10.945273631840797,0.07067266689176856,-2.9065690789458407,24.797116342627433,23.91304347826087
2024,improved_production_score,67,0.2835820895522388,0.5920398009950247,-0.3084577114427861,-30.84577114427861,0.06518920374440412,-43.62285507818182,-18.068687210375405,-52.10084033613447
2024,improved_production_percentile,67,0.3283582089552239,0.6616915422885571,-0.3333333333333333,-33.33333333333333,0.06650062240717552,-46.36745532513974,-20.29921134152693,-50.37593984962406
2024,next_year_top_half_position,67,0.5223880597014925,0.5646766169154227,-0.04228855721393032,-4.228855721393032,0.06244182010730147,-16.46745246242412,8.009741019638057,-7.488986784140968
2024,next_year_meaningful_regular_role,67,0.7611940298507462,0.7860696517412934,-0.024875621890547248,-2.487562189054725,0.056183739062946554,-13.499575045392248,8.5244506672828,-3.164556962025315
